trial,testing,parameters,net_reward,age,success
436,False,"{'a': 0.3, 'e': 0.9951030233067389}",1.0,1,1
437,False,"{'a': 0.3, 'e': 0.9950748919873076}",-0.49999999999999994,10,0
438,False,"{'a': 0.3, 'e': 0.9950465998682819}",1.0,1,1
439,False,"{'a': 0.3, 'e': 0.9950181460397945}",-0.49999999999999994,10,0
440,False,"{'a': 0.3, 'e': 0.9949895295869355}",1.0,1,1
441,False,"{'a': 0.3, 'e': 0.9949607495897275}",0.95,2,1
442,False,"{'a': 0.3, 'e': 0.9949318051230971}",-0.49999999999999994,10,0
443,False,"{'a': 0.3, 'e': 0.9949026952568495}",-0.49999999999999994,10,0
444,False,"{'a': 0.3, 'e': 0.9948734190556405}",0.95,2,1
445,False,"{'a': 0.3, 'e': 0.9948439755789497}",-0.49999999999999994,10,0
446,False,"{'a': 0.3, 'e': 0.9948143638810522}",-0.49999999999999994,10,0
447,False,"{'a': 0.3, 'e': 0.9947845830109929}",0.95,2,1
448,False,"{'a': 0.3, 'e': 0.994754632012557}",-0.49999999999999994,10,0
449,False,"{'a': 0.3, 'e': 0.9947245099242439}",0.95,2,1
450,False,"{'a': 0.3, 'e': 0.994694215779238}",0.95,2,1
451,False,"{'a': 0.3, 'e': 0.9946637486053818}",-0.49999999999999994,10,0
452,False,"{'a': 0.3, 'e': 0.9946331074251467}",-0.49999999999999994,10,0
453,False,"{'a': 0.3, 'e': 0.994602291255606}",0.95,2,1
454,False,"{'a': 0.3, 'e': 0.9945712991084052}",0.95,2,1
455,False,"{'a': 0.3, 'e': 0.9945401299897347}",1.0,1,1
456,False,"{'a': 0.3, 'e': 0.9945087829003001}",0.95,2,1
457,False,"{'a': 0.3, 'e': 0.9944772568352943}",0.95,2,1
458,False,"{'a': 0.3, 'e': 0.9944455507843675}",-0.49999999999999994,10,0
459,False,"{'a': 0.3, 'e': 0.9944136637315993}",1.0,1,1
460,False,"{'a': 0.3, 'e': 0.9943815946554693}",1.0,1,1
461,False,"{'a': 0.3, 'e': 0.9943493425288267}",-0.49999999999999994,10,0
462,False,"{'a': 0.3, 'e': 0.9943169063188622}",-0.49999999999999994,10,0
463,False,"{'a': 0.3, 'e': 0.9942842849870775}",-0.49999999999999994,10,0
464,False,"{'a': 0.3, 'e': 0.9942514774892566}",-0.49999999999999994,10,0
465,False,"{'a': 0.3, 'e': 0.9942184827754341}",0.95,2,1
466,False,"{'a': 0.3, 'e': 0.9941852997898674}",0.95,2,1
467,False,"{'a': 0.3, 'e': 0.9941519274710048}",0.95,2,1
468,False,"{'a': 0.3, 'e': 0.9941183647514562}",0.95,2,1
469,False,"{'a': 0.3, 'e': 0.9940846105579623}",-0.49999999999999994,10,0
470,False,"{'a': 0.3, 'e': 0.9940506638113644}",0.95,2,1
471,False,"{'a': 0.3, 'e': 0.9940165234265729}",0.95,2,1
472,False,"{'a': 0.3, 'e': 0.9939821883125373}",-0.49999999999999994,10,0
473,False,"{'a': 0.3, 'e': 0.9939476573722149}",0.95,2,1
474,False,"{'a': 0.3, 'e': 0.9939129295025401}",-0.49999999999999994,10,0
475,False,"{'a': 0.3, 'e': 0.9938780035943917}",0.95,2,1
476,False,"{'a': 0.3, 'e': 0.9938428785325638}",-0.49999999999999994,10,0
477,False,"{'a': 0.3, 'e': 0.9938075531957321}",-0.49999999999999994,10,0
478,False,"{'a': 0.3, 'e': 0.9937720264564234}",1.0,1,1
479,False,"{'a': 0.3, 'e': 0.9937362971809837}",-0.49999999999999994,10,0
480,False,"{'a': 0.3, 'e': 0.9937003642295458}",-0.49999999999999994,10,0
481,False,"{'a': 0.3, 'e': 0.9936642264559975}",0.95,2,1
482,False,"{'a': 0.3, 'e': 0.9936278827079494}",-0.49999999999999994,10,0
483,False,"{'a': 0.3, 'e': 0.9935913318267023}",-0.49999999999999994,10,0
484,False,"{'a': 0.3, 'e': 0.9935545726472144}",0.95,2,1
485,False,"{'a': 0.3, 'e': 0.9935176039980697}",0.95,2,1
486,False,"{'a': 0.3, 'e': 0.9934804247014436}",-0.49999999999999994,10,0
487,False,"{'a': 0.3, 'e': 0.9934430335730714}",-0.49999999999999994,10,0
488,False,"{'a': 0.3, 'e': 0.993405429422214}",1.0,1,1
489,False,"{'a': 0.3, 'e': 0.993367611051626}",1.0,1,1
490,False,"{'a': 0.3, 'e': 0.9933295772575205}",1.0,1,1
491,False,"{'a': 0.3, 'e': 0.9932913268295368}",0.95,2,1
492,False,"{'a': 0.3, 'e': 0.9932528585507071}",-0.49999999999999994,10,0
493,False,"{'a': 0.3, 'e': 0.993214171197421}",0.95,2,1
494,False,"{'a': 0.3, 'e': 0.993175263539393}",-0.49999999999999994,10,0
495,False,"{'a': 0.3, 'e': 0.9931361343396274}",-0.49999999999999994,10,0
496,False,"{'a': 0.3, 'e': 0.9930967823543849}",1.0,1,1
497,False,"{'a': 0.3, 'e': 0.9930572063331472}",0.95,2,1
498,False,"{'a': 0.3, 'e': 0.9930174050185833}",1.0,1,1
499,False,"{'a': 0.3, 'e': 0.9929773771465141}",-0.49999999999999994,10,0
500,False,"{'a': 0.3, 'e': 0.9929371214458779}",-0.49999999999999994,10,0
501,False,"{'a': 0.3, 'e': 0.9928966366386948}",1.0,1,1
502,False,"{'a': 0.3, 'e': 0.9928559214400324}",-0.49999999999999994,10,0
503,False,"{'a': 0.3, 'e': 0.99281497455797}",1.0,1,1
504,False,"{'a': 0.3, 'e': 0.9927737946935625}",-0.49999999999999994,10,0
505,False,"{'a': 0.3, 'e': 0.9927323805408059}",1.0,1,1
506,False,"{'a': 0.3, 'e': 0.992690730786601}",0.95,2,1
507,False,"{'a': 0.3, 'e': 0.9926488441107171}",-0.49999999999999994,10,0
508,False,"{'a': 0.3, 'e': 0.9926067191857563}",-0.49999999999999994,10,0
509,False,"{'a': 0.3, 'e': 0.9925643546771172}",1.0,1,1
510,False,"{'a': 0.3, 'e': 0.9925217492429588}",-0.49999999999999994,10,0
511,False,"{'a': 0.3, 'e': 0.9924789015341628}",-0.49999999999999994,10,0
512,False,"{'a': 0.3, 'e': 0.9924358101942988}",1.0,1,1
513,False,"{'a': 0.3, 'e': 0.9923924738595857}",-0.49999999999999994,10,0
514,False,"{'a': 0.3, 'e': 0.9923488911588557}",1.0,1,1
515,False,"{'a': 0.3, 'e': 0.9923050607135161}",1.0,1,1
516,False,"{'a': 0.3, 'e': 0.9922609811375136}",-0.49999999999999994,10,0
517,False,"{'a': 0.3, 'e': 0.9922166510372954}",0.95,2,1
518,False,"{'a': 0.3, 'e': 0.9921720690117722}",0.95,2,1
519,False,"{'a': 0.3, 'e': 0.9921272336522804}",-0.49999999999999994,10,0
520,False,"{'a': 0.3, 'e': 0.9920821435425441}",-0.49999999999999994,10,0
521,False,"{'a': 0.3, 'e': 0.9920367972586367}",1.0,1,1
522,False,"{'a': 0.3, 'e': 0.9919911933689431}",1.0,1,1
523,False,"{'a': 0.3, 'e': 0.9919453304341216}",0.95,2,1
524,False,"{'a': 0.3, 'e': 0.9918992070070641}",0.95,2,1
525,False,"{'a': 0.3, 'e': 0.991852821632859}",-0.49999999999999994,10,0
526,False,"{'a': 0.3, 'e': 0.9918061728487512}",-0.49999999999999994,10,0
527,False,"{'a': 0.3, 'e': 0.991759259184103}",1.0,1,1
528,False,"{'a': 0.3, 'e': 0.9917120791603563}",0.95,2,1
529,False,"{'a': 0.3, 'e': 0.9916646312909912}",-0.49999999999999994,10,0
530,False,"{'a': 0.3, 'e': 0.9916169140814886}",0.95,2,1
531,False,"{'a': 0.3, 'e': 0.991568926029289}",1.0,1,1
532,False,"{'a': 0.3, 'e': 0.9915206656237536}",-0.49999999999999994,10,0
533,False,"{'a': 0.3, 'e': 0.991472131346124}",1.0,1,1
534,False,"{'a': 0.3, 'e': 0.9914233216694818}",-0.49999999999999994,10,0
535,False,"{'a': 0.3, 'e': 0.9913742350587093}",-0.49999999999999994,10,0
536,False,"{'a': 0.3, 'e': 0.9913248699704474}",0.95,2,1
537,False,"{'a': 0.3, 'e': 0.9912752248530576}",-0.49999999999999994,10,0
538,False,"{'a': 0.3, 'e': 0.9912252981465782}",0.95,2,1
539,False,"{'a': 0.3, 'e': 0.9911750882826857}",1.0,1,1
540,False,"{'a': 0.3, 'e': 0.9911245936846529}",1.0,1,1
541,False,"{'a': 0.3, 'e': 0.9910738127673075}",1.0,1,1
542,False,"{'a': 0.3, 'e': 0.9910227439369914}",0.95,2,1
543,False,"{'a': 0.3, 'e': 0.9909713855915184}",1.0,1,1
544,False,"{'a': 0.3, 'e': 0.9909197361201328}",-0.49999999999999994,10,0
545,False,"{'a': 0.3, 'e': 0.9908677939034684}",1.0,1,1
546,False,"{'a': 0.3, 'e': 0.9908155573135046}",1.0,1,1
547,False,"{'a': 0.3, 'e': 0.9907630247135265}",-0.49999999999999994,10,0
548,False,"{'a': 0.3, 'e': 0.9907101944580806}",1.0,1,1
549,False,"{'a': 0.3, 'e': 0.9906570648929341}",1.0,1,1
550,False,"{'a': 0.3, 'e': 0.9906036343550304}",1.0,1,1
551,False,"{'a': 0.3, 'e': 0.9905499011724482}",1.0,1,1
552,False,"{'a': 0.3, 'e': 0.9904958636643572}",1.0,1,1
553,False,"{'a': 0.3, 'e': 0.9904415201409756}",1.0,1,1
554,False,"{'a': 0.3, 'e': 0.9903868689035265}",1.0,1,1
555,False,"{'a': 0.3, 'e': 0.9903319082441953}",-0.49999999999999994,10,0
556,False,"{'a': 0.3, 'e': 0.9902766364460848}",0.95,2,1
557,False,"{'a': 0.3, 'e': 0.9902210517831729}",1.0,1,1
558,False,"{'a': 0.3, 'e': 0.9901651525202675}",0.95,2,1
559,False,"{'a': 0.3, 'e': 0.9901089369129634}",0.95,2,1
560,False,"{'a': 0.3, 'e': 0.9900524032075976}",1.0,1,1
561,False,"{'a': 0.3, 'e': 0.9899955496412047}",1.0,1,1
562,False,"{'a': 0.3, 'e': 0.9899383744414735}",1.0,1,1
563,False,"{'a': 0.3, 'e': 0.9898808758267008}",0.95,2,1
564,False,"{'a': 0.3, 'e': 0.9898230520057482}",0.95,2,1
565,False,"{'a': 0.3, 'e': 0.9897649011779953}",1.0,1,1
566,False,"{'a': 0.3, 'e': 0.9897064215332965}",1.0,1,1
567,False,"{'a': 0.3, 'e': 0.9896476112519345}",-0.49999999999999994,10,0
568,False,"{'a': 0.3, 'e': 0.9895884685045746}",-0.49999999999999994,10,0
569,False,"{'a': 0.3, 'e': 0.9895289914522206}",-0.49999999999999994,10,0
570,False,"{'a': 0.3, 'e': 0.9894691782461675}",-0.49999999999999994,10,0
571,False,"{'a': 0.3, 'e': 0.9894090270279565}",-0.49999999999999994,10,0
572,False,"{'a': 0.3, 'e': 0.9893485359293283}",-0.49999999999999994,10,0
573,False,"{'a': 0.3, 'e': 0.9892877030721775}",0.65,8,1
574,False,"{'a': 0.3, 'e': 0.9892265265685063}",1.0,1,1
575,False,"{'a': 0.3, 'e': 0.9891650045203768}",-0.49999999999999994,10,0
576,False,"{'a': 0.3, 'e': 0.989103135019866}",1.0,1,1
577,False,"{'a': 0.3, 'e': 0.989040916149018}",-0.49999999999999994,10,0
578,False,"{'a': 0.3, 'e': 0.988978345979797}",1.0,1,1
579,False,"{'a': 0.3, 'e': 0.9889154225740404}",-0.49999999999999994,10,0
580,False,"{'a': 0.3, 'e': 0.9888521439834116}",-0.49999999999999994,10,0
581,False,"{'a': 0.3, 'e': 0.9887885082493526}",-0.49999999999999994,10,0
582,False,"{'a': 0.3, 'e': 0.9887245134030362}",-0.49999999999999994,10,0
583,False,"{'a': 0.3, 'e': 0.9886601574653182}",-0.49999999999999994,10,0
584,False,"{'a': 0.3, 'e': 0.98859543844669}",-0.49999999999999994,10,0
585,False,"{'a': 0.3, 'e': 0.9885303543472301}",1.0,1,1
586,False,"{'a': 0.3, 'e': 0.9884649031565561}",-0.49999999999999994,10,0
587,False,"{'a': 0.3, 'e': 0.9883990828537764}",-0.49999999999999994,10,0
588,False,"{'a': 0.3, 'e': 0.9883328914074421}",-0.49999999999999994,10,0
589,False,"{'a': 0.3, 'e': 0.988266326775497}",1.0,1,1
590,False,"{'a': 0.3, 'e': 0.988199386905231}",-0.49999999999999994,10,0
591,False,"{'a': 0.3, 'e': 0.9881320697332292}",1.0,1,1
592,False,"{'a': 0.3, 'e': 0.988064373185324}",1.0,1,1
593,False,"{'a': 0.3, 'e': 0.987996295176546}",1.0,1,1
594,False,"{'a': 0.3, 'e': 0.987927833611073}",-0.49999999999999994,10,0
595,False,"{'a': 0.3, 'e': 0.9878589863821831}",1.0,1,1
596,False,"{'a': 0.3, 'e': 0.9877897513722029}",1.0,1,1
597,False,"{'a': 0.3, 'e': 0.9877201264524591}",-0.49999999999999994,10,0
598,False,"{'a': 0.3, 'e': 0.9876501094832271}",1.0,1,1
599,False,"{'a': 0.3, 'e': 0.987579698313683}",1.0,1,1
600,False,"{'a': 0.3, 'e': 0.9875088907818517}",-0.49999999999999994,10,0
601,False,"{'a': 0.3, 'e': 0.9874376847145568}",-0.49999999999999994,10,0
602,False,"{'a': 0.3, 'e': 0.9873660779273719}",-0.49999999999999994,10,0
603,False,"{'a': 0.3, 'e': 0.9872940682245667}",-0.49999999999999994,10,0
604,False,"{'a': 0.3, 'e': 0.9872216533990594}",-0.49999999999999994,10,0
605,False,"{'a': 0.3, 'e': 0.9871488312323642}",1.0,1,1
606,False,"{'a': 0.3, 'e': 0.9870755994945405}",1.0,1,1
607,False,"{'a': 0.3, 'e': 0.9870019559441421}",-0.49999999999999994,10,0
608,False,"{'a': 0.3, 'e': 0.9869278983281655}",-0.49999999999999994,10,0
609,False,"{'a': 0.3, 'e': 0.9868534243819991}",-0.49999999999999994,10,0
610,False,"{'a': 0.3, 'e': 0.9867785318293703}",-0.49999999999999994,10,0
611,False,"{'a': 0.3, 'e': 0.9867032183822959}",-0.49999999999999994,10,0
612,False,"{'a': 0.3, 'e': 0.9866274817410287}",-0.49999999999999994,10,0
613,False,"{'a': 0.3, 'e': 0.9865513195940053}",-0.49999999999999994,10,0
614,False,"{'a': 0.3, 'e': 0.986474729617796}",0.95,2,1
615,False,"{'a': 0.3, 'e': 0.9863977094770504}",1.0,1,1
616,False,"{'a': 0.3, 'e': 0.9863202568244462}",1.0,1,1
617,False,"{'a': 0.3, 'e': 0.9862423693006374}",1.0,1,1
618,False,"{'a': 0.3, 'e': 0.9861640445341994}",-0.49999999999999994,10,0
619,False,"{'a': 0.3, 'e': 0.9860852801415793}",1.0,1,1
620,False,"{'a': 0.3, 'e': 0.9860060737270406}",1.0,1,1
621,False,"{'a': 0.3, 'e': 0.9859264228826122}",-0.49999999999999994,10,0
622,False,"{'a': 0.3, 'e': 0.9858463251880336}",1.0,1,1
623,False,"{'a': 0.3, 'e': 0.9857657782107031}",-0.49999999999999994,10,0
624,False,"{'a': 0.3, 'e': 0.9856847795056242}",-0.49999999999999994,10,0
625,False,"{'a': 0.3, 'e': 0.985603326615351}",-0.49999999999999994,10,0
626,False,"{'a': 0.3, 'e': 0.9855214170699369}",-0.49999999999999994,10,0
627,False,"{'a': 0.3, 'e': 0.985439048386879}",-0.49999999999999994,10,0
628,False,"{'a': 0.3, 'e': 0.9853562180710657}",-0.49999999999999994,10,0
629,False,"{'a': 0.3, 'e': 0.985272923614722}",-0.49999999999999994,10,0
630,False,"{'a': 0.3, 'e': 0.9851891624973556}",-0.49999999999999994,10,0
631,False,"{'a': 0.3, 'e': 0.9851049321857035}",0.95,2,1
632,False,"{'a': 0.3, 'e': 0.9850202301336775}",1.0,1,1
633,False,"{'a': 0.3, 'e': 0.9849350537823095}",-0.49999999999999994,10,0
634,False,"{'a': 0.3, 'e': 0.9848494005596979}",-0.49999999999999994,10,0
635,False,"{'a': 0.3, 'e': 0.9847632678809525}",1.0,1,1
636,False,"{'a': 0.3, 'e': 0.9846766531481399}",-0.49999999999999994,10,0
637,False,"{'a': 0.3, 'e': 0.9845895537502299}",1.0,1,1
638,False,"{'a': 0.3, 'e': 0.9845019670630392}",-0.49999999999999994,10,0
639,False,"{'a': 0.3, 'e': 0.9844138904491776}",-0.49999999999999994,10,0
640,False,"{'a': 0.3, 'e': 0.9843253212579928}",-0.49999999999999994,10,0
641,False,"{'a': 0.3, 'e': 0.9842362568255151}",-0.49999999999999994,10,0
642,False,"{'a': 0.3, 'e': 0.9841466944744025}",-0.49999999999999994,10,0
643,False,"{'a': 0.3, 'e': 0.9840566315138861}",-0.49999999999999994,10,0
644,False,"{'a': 0.3, 'e': 0.983966065239713}",1.0,1,1
645,False,"{'a': 0.3, 'e': 0.9838749929340932}",1.0,1,1
646,False,"{'a': 0.3, 'e': 0.9837834118656424}",1.0,1,1
647,False,"{'a': 0.3, 'e': 0.9836913192893275}",1.0,1,1
648,False,"{'a': 0.3, 'e': 0.98359871244641}",1.0,1,1
649,False,"{'a': 0.3, 'e': 0.9835055885643915}",1.0,1,1
650,False,"{'a': 0.3, 'e': 0.9834119448569568}",1.0,1,1
651,False,"{'a': 0.3, 'e': 0.983317778523919}",-0.49999999999999994,10,0
652,False,"{'a': 0.3, 'e': 0.9832230867511628}",1.0,1,1
653,False,"{'a': 0.3, 'e': 0.9831278667105893}",-0.49999999999999994,10,0
654,False,"{'a': 0.3, 'e': 0.9830321155600592}",-0.49999999999999994,10,0
655,False,"{'a': 0.3, 'e': 0.9829358304433368}",1.0,1,1
656,False,"{'a': 0.3, 'e': 0.982839008490035}",1.0,1,1
657,False,"{'a': 0.3, 'e': 0.9827416468155569}",-0.49999999999999994,10,0
658,False,"{'a': 0.3, 'e': 0.982643742521042}",-0.49999999999999994,10,0
659,False,"{'a': 0.3, 'e': 0.9825452926933078}",-0.49999999999999994,10,0
660,False,"{'a': 0.3, 'e': 0.9824462944047945}",1.0,1,1
661,False,"{'a': 0.3, 'e': 0.9823467447135087}",-0.49999999999999994,10,0
662,False,"{'a': 0.3, 'e': 0.9822466406629655}",-0.49999999999999994,10,0
663,False,"{'a': 0.3, 'e': 0.9821459792821345}",-0.49999999999999994,10,0
664,False,"{'a': 0.3, 'e': 0.9820447575853808}",-0.49999999999999994,10,0
665,False,"{'a': 0.3, 'e': 0.9819429725724093}",1.0,1,1
666,False,"{'a': 0.3, 'e': 0.9818406212282087}",-0.49999999999999994,10,0
667,False,"{'a': 0.3, 'e': 0.9817377005229936}",1.0,1,1
668,False,"{'a': 0.3, 'e': 0.9816342074121494}",-0.49999999999999994,10,0
669,False,"{'a': 0.3, 'e': 0.9815301388361732}",-0.49999999999999994,10,0
670,False,"{'a': 0.3, 'e': 0.98142549172062}",-0.49999999999999994,10,0
671,False,"{'a': 0.3, 'e': 0.9813202629760431}",-0.49999999999999994,10,0
672,False,"{'a': 0.3, 'e': 0.9812144494979397}",-0.49999999999999994,10,0
673,False,"{'a': 0.3, 'e': 0.9811080481666922}",1.0,1,1
674,False,"{'a': 0.3, 'e': 0.9810010558475123}",-0.49999999999999994,10,0
675,False,"{'a': 0.3, 'e': 0.9808934693903842}",-0.49999999999999994,10,0
676,False,"{'a': 0.3, 'e': 0.9807852856300076}",-0.49999999999999994,10,0
677,False,"{'a': 0.3, 'e': 0.9806765013857406}",1.0,1,1
678,False,"{'a': 0.3, 'e': 0.980567113461543}",1.0,1,1
679,False,"{'a': 0.3, 'e': 0.98045711864592}",-0.49999999999999994,10,0
680,False,"{'a': 0.3, 'e': 0.9803465137118644}",-0.49999999999999994,10,0
681,False,"{'a': 0.3, 'e': 0.9802352954168004}",-0.49999999999999994,10,0
682,False,"{'a': 0.3, 'e': 0.9801234605025266}",-0.49999999999999994,10,0
683,False,"{'a': 0.3, 'e': 0.9800110056951596}",-0.49999999999999994,10,0
684,False,"{'a': 0.3, 'e': 0.9798979277050762}",1.0,1,1
685,False,"{'a': 0.3, 'e': 0.9797842232268574}",-0.49999999999999994,10,0
686,False,"{'a': 0.3, 'e': 0.9796698889392318}",-0.49999999999999994,10,0
687,False,"{'a': 0.3, 'e': 0.9795549215050184}",1.0,1,1
688,False,"{'a': 0.3, 'e': 0.9794393175710703}",-0.49999999999999994,10,0
689,False,"{'a': 0.3, 'e': 0.9793230737682174}",1.0,1,1
690,False,"{'a': 0.3, 'e': 0.979206186711211}",-0.49999999999999994,10,0
691,False,"{'a': 0.3, 'e': 0.9790886529986658}",1.0,1,1
692,False,"{'a': 0.3, 'e': 0.9789704692130045}",-0.49999999999999994,10,0
693,False,"{'a': 0.3, 'e': 0.9788516319204008}",-0.49999999999999994,10,0
694,False,"{'a': 0.3, 'e': 0.9787321376707232}",-0.49999999999999994,10,0
695,False,"{'a': 0.3, 'e': 0.9786119829974786}",1.0,1,1
696,False,"{'a': 0.3, 'e': 0.9784911644177561}",1.0,1,1
697,False,"{'a': 0.3, 'e': 0.9783696784321703}",1.0,1,1
698,False,"{'a': 0.3, 'e': 0.9782475215248057}",1.0,1,1
699,False,"{'a': 0.3, 'e': 0.9781246901631606}",-0.49999999999999994,10,0
700,False,"{'a': 0.3, 'e': 0.978001180798091}",-0.49999999999999994,10,0
701,False,"{'a': 0.3, 'e': 0.9778769898637547}",-0.49999999999999994,10,0
702,False,"{'a': 0.3, 'e': 0.977752113777555}",-0.49999999999999994,10,0
703,False,"{'a': 0.3, 'e': 0.9776265489400863}",-0.49999999999999994,10,0
704,False,"{'a': 0.3, 'e': 0.9775002917350766}",-0.49999999999999994,10,0
705,False,"{'a': 0.3, 'e': 0.9773733385293338}",-0.49999999999999994,10,0
706,False,"{'a': 0.3, 'e': 0.977245685672689}",1.0,1,1
707,False,"{'a': 0.3, 'e': 0.9771173294979419}",1.0,1,1
708,False,"{'a': 0.3, 'e': 0.9769882663208056}",1.0,1,1
709,False,"{'a': 0.3, 'e': 0.9768584924398503}",1.0,1,1
710,False,"{'a': 0.3, 'e': 0.9767280041364507}",-0.49999999999999994,10,0
711,False,"{'a': 0.3, 'e': 0.9765967976747292}",-0.49999999999999994,10,0
712,False,"{'a': 0.3, 'e': 0.9764648693015014}",-0.49999999999999994,10,0
713,False,"{'a': 0.3, 'e': 0.976332215246223}",-0.49999999999999994,10,0
714,False,"{'a': 0.3, 'e': 0.9761988317209337}",-0.49999999999999994,10,0
715,False,"{'a': 0.3, 'e': 0.9760647149202043}",-0.49999999999999994,10,0
716,False,"{'a': 0.3, 'e': 0.9759298610210813}",-0.49999999999999994,10,0
717,False,"{'a': 0.3, 'e': 0.9757942661830341}",-0.49999999999999994,10,0
718,False,"{'a': 0.3, 'e': 0.9756579265479011}",-0.49999999999999994,10,0
719,False,"{'a': 0.3, 'e': 0.9755208382398353}",1.0,1,1
720,False,"{'a': 0.3, 'e': 0.9753829973652516}",1.0,1,1
721,False,"{'a': 0.3, 'e': 0.9752444000127736}",-0.49999999999999994,10,0
722,False,"{'a': 0.3, 'e': 0.9751050422531801}",-0.49999999999999994,10,0
723,False,"{'a': 0.3, 'e': 0.9749649201393527}",-0.49999999999999994,10,0
724,False,"{'a': 0.3, 'e': 0.974824029706223}",-0.49999999999999994,10,0
725,False,"{'a': 0.3, 'e': 0.9746823669707195}",1.0,1,1
726,False,"{'a': 0.3, 'e': 0.9745399279317172}",1.0,1,1
727,False,"{'a': 0.3, 'e': 0.9743967085699832}",1.0,1,1
728,False,"{'a': 0.3, 'e': 0.9742527048481264}",-0.49999999999999994,10,0
729,False,"{'a': 0.3, 'e': 0.9741079127105465}",-0.49999999999999994,10,0
730,False,"{'a': 0.3, 'e': 0.9739623280833802}",1.0,1,1
731,False,"{'a': 0.3, 'e': 0.9738159468744529}",-0.49999999999999994,10,0
732,False,"{'a': 0.3, 'e': 0.9736687649732265}",-0.49999999999999994,10,0
733,False,"{'a': 0.3, 'e': 0.9735207782507487}",-0.49999999999999994,10,0
734,False,"{'a': 0.3, 'e': 0.9733719825596028}",-0.49999999999999994,10,0
735,False,"{'a': 0.3, 'e': 0.9732223737338583}",-0.49999999999999994,10,0
736,False,"{'a': 0.3, 'e': 0.9730719475890203}",1.0,1,1
737,False,"{'a': 0.3, 'e': 0.9729206999219802}",-0.49999999999999994,10,0
738,False,"{'a': 0.3, 'e': 0.9727686265109668}",-0.49999999999999994,10,0
739,False,"{'a': 0.3, 'e': 0.9726157231154974}",-0.49999999999999994,10,0
740,False,"{'a': 0.3, 'e': 0.9724619854763281}",-0.49999999999999994,10,0
741,False,"{'a': 0.3, 'e': 0.9723074093154073}",-0.49999999999999994,10,0
742,False,"{'a': 0.3, 'e': 0.9721519903358256}",-0.49999999999999994,10,0
743,False,"{'a': 0.3, 'e': 0.9719957242217704}",-0.49999999999999994,10,0
744,False,"{'a': 0.3, 'e': 0.9718386066384764}",1.0,1,1
745,False,"{'a': 0.3, 'e': 0.9716806332321805}",-0.49999999999999994,10,0
746,False,"{'a': 0.3, 'e': 0.971521799630073}",-0.49999999999999994,10,0
747,False,"{'a': 0.3, 'e': 0.9713621014402531}",-0.49999999999999994,10,0
748,False,"{'a': 0.3, 'e': 0.9712015342516825}",1.0,1,1
749,False,"{'a': 0.3, 'e': 0.9710400936341391}",-0.49999999999999994,10,0
750,False,"{'a': 0.3, 'e': 0.9708777751381722}",-0.49999999999999994,10,0
751,False,"{'a': 0.3, 'e': 0.9707145742950581}",-0.49999999999999994,10,0
752,False,"{'a': 0.3, 'e': 0.9705504866167547}",-0.49999999999999994,10,0
753,False,"{'a': 0.3, 'e': 0.9703855075958584}",-0.49999999999999994,10,0
754,False,"{'a': 0.3, 'e': 0.9702196327055594}",-0.49999999999999994,10,0
755,False,"{'a': 0.3, 'e': 0.9700528573995996}",-0.49999999999999994,10,0
756,False,"{'a': 0.3, 'e': 0.969885177112229}",1.0,1,1
757,False,"{'a': 0.3, 'e': 0.9697165872581632}",1.0,1,1
758,False,"{'a': 0.3, 'e': 0.969547083232542}",-0.49999999999999994,10,0
759,False,"{'a': 0.3, 'e': 0.9693766604108875}",-0.49999999999999994,10,0
760,False,"{'a': 0.3, 'e': 0.9692053141490632}",-0.49999999999999994,10,0
761,False,"{'a': 0.3, 'e': 0.9690330397832332}",-0.49999999999999994,10,0
762,False,"{'a': 0.3, 'e': 0.9688598326298221}",-0.49999999999999994,10,0
763,False,"{'a': 0.3, 'e': 0.9686856879854756}",-0.49999999999999994,10,0
764,False,"{'a': 0.3, 'e': 0.9685106011270209}",-0.49999999999999994,10,0
765,False,"{'a': 0.3, 'e': 0.9683345673114284}",-0.49999999999999994,10,0
766,False,"{'a': 0.3, 'e': 0.9681575817757737}",-0.49999999999999994,10,0
767,False,"{'a': 0.3, 'e': 0.9679796397371988}",-0.49999999999999994,10,0
768,False,"{'a': 0.3, 'e': 0.9678007363928767}",1.0,1,1
769,False,"{'a': 0.3, 'e': 0.9676208669199735}",-0.49999999999999994,10,0
770,False,"{'a': 0.3, 'e': 0.9674400264756128}",-0.49999999999999994,10,0
771,False,"{'a': 0.3, 'e': 0.96725821019684}",-0.49999999999999994,10,0
772,False,"{'a': 0.3, 'e': 0.967075413200588}",-0.49999999999999994,10,0
773,False,"{'a': 0.3, 'e': 0.9668916305836416}",-0.49999999999999994,10,0
774,False,"{'a': 0.3, 'e': 0.9667068574226051}",1.0,1,1
775,False,"{'a': 0.3, 'e': 0.9665210887738682}",-0.49999999999999994,10,0
776,False,"{'a': 0.3, 'e': 0.9663343196735735}",-0.49999999999999994,10,0
777,False,"{'a': 0.3, 'e': 0.966146545137585}",-0.49999999999999994,10,0
778,False,"{'a': 0.3, 'e': 0.9659577601614561}",-0.49999999999999994,10,0
779,False,"{'a': 0.3, 'e': 0.9657679597203993}",-0.49999999999999994,10,0
780,False,"{'a': 0.3, 'e': 0.965577138769256}",-0.49999999999999994,10,0
781,False,"{'a': 0.3, 'e': 0.965385292242467}",-0.49999999999999994,10,0
